USO,GLD,SPY,QQQ
87.83999633789062,141.25999450683594,261.28765869140625,176.7945556640625
87.44000244140625,141.89999389648438,263.4283142089844,178.73487854003906
88.31999969482422,141.89999389648438,266.99310302734375,181.36685180664062
88.31999969482422,140.69000244140625,265.84112548828125,180.8193359375
87.12000274658203,141.9199981689453,261.7139587402344,178.11053466796875
87.91999816894531,142.0500030517578,264.19927978515625,179.8491973876953
89.5199966430664,140.80999755859375,265.9862365722656,181.2419891357422
91.36000061035156,140.02999877929688,268.7436218261719,183.57620239257812
89.44000244140625,140.58999633789062,268.4443664550781,183.55699157714844
88.4800033569336,139.61000061035156,271.10198974609375,185.89122009277344
89.12000274658203,140.41000366210938,270.6665954589844,185.4301300048828
90.23999786376953,140.61000061035156,271.4648742675781,185.92002868652344
89.76000213623047,140.4600067138672,270.27655029296875,184.13336181640625
89.68000030517578,139.7899932861328,272.10882568359375,185.76632690429688
90.72000122070312,140.1999969482422,271.2199401855469,184.28700256347656
93.19999694824219,140.52999877929688,272.00909423828125,184.64242553710938
93.83999633789062,141.52999877929688,272.4534912109375,186.43873596191406
94.63999938964844,141.86000061035156,273.5692443847656,187.92762756347656
93.19999694824219,140.63999938964844,275.1111755371094,189.78152465820312
92.63999938964844,140.25,275.029541015625,188.31182861328125
91.76000213623047,141.02000427246094,275.8731994628906,189.22442626953125
90.4000015258789,142.42999267578125,275.1383972167969,189.31085205078125
93.5199966430664,142.55999755859375,277.6872863769531,191.03028869628906
94.4800033569336,142.14999389648438,278.8029479980469,192.2117919921875
95.44000244140625,139.85000610351562,278.4945983886719,192.3174591064453
94.4800033569336,140.4499969482422,278.55810546875,191.8852081298828
95.04000091552734,138.27000427246094,279.53759765625,192.52882385253906
95.91999816894531,137.38999938964844,280.22705078125,193.2972412109375
95.12000274658203,137.05999755859375,279.69183349609375,193.0378875732422
94.95999908447266,137.42999267578125,280.281494140625,193.5950469970703
95.68000030517578,137.97999572753906,280.3722229003906,193.64308166503906
95.27999877929688,138.55999755859375,280.7804260253906,193.4893798828125
96.63999938964844,138.2100067138672,282.8121643066406,194.91104125976562
95.19999694824219,138.6199951171875,283.0208435058594,195.06475830078125
92.55999755859375,138.69000244140625,282.9391784667969,195.35289001464844
95.19999694824219,138.75999450683594,281.886962890625,194.18096923828125
97.5999984741211,138.0,281.4334716796875,193.74871826171875
96.87999725341797,137.74000549316406,282.0592346191406,193.87359619140625
96.87999725341797,137.0800018310547,284.24530029296875,196.16937255859375
97.5199966430664,137.74000549316406,284.8892822265625,196.54403686523438
97.12000274658203,137.00999450683594,286.15924072265625,197.91761779785156
92.95999908447266,137.86000061035156,285.0979309082031,197.01467895507812
93.36000061035156,137.7899932861328,282.6761474609375,194.9975128173828
94.08000183105469,139.11000061035156,280.7804260253906,193.4701690673828
97.5199966430664,138.9199981689453,282.51287841796875,194.44993591308594
97.5199966430664,139.0,283.0208435058594,194.8341827392578
98.55999755859375,137.6199951171875,285.60595703125,196.91864013671875
98.63999938964844,137.5800018310547,284.7079772949219,196.02529907226562
99.12000274658203,137.97000122070312,284.3904724121094,195.86196899414062
98.4000015258789,138.9199981689453,285.1977233886719,196.89942932128906
98.95999908447266,138.42999267578125,287.6559143066406,198.3690948486328
99.91999816894531,139.0500030517578,287.8281555175781,199.0222930908203
100.72000122070312,139.0399932861328,289.80572509765625,201.02029418945312
101.76000213623047,139.00999450683594,289.86907958984375,201.13558959960938
101.91999816894531,139.02000427246094,289.8872375488281,201.28927612304688
102.23999786376953,139.3800048828125,291.0755310058594,202.5476531982422
101.04000091552734,139.52000427246094,292.3515625,203.36415100097656
101.5999984741211,139.9499969482422,292.7983093261719,203.90127563476562
102.16000366210938,141.27000427246094,292.807373046875,204.0072021484375
103.12000274658203,142.3800048828125,294.3660583496094,205.80734252929688
103.27999877929688,142.3300018310547,294.29315185546875,205.6340789794922
103.12000274658203,142.6300048828125,292.6707458496094,204.28634643554688
102.4800033569336,142.89999389648438,293.3816223144531,204.6714324951172
102.4800033569336,143.9499969482422,296.12530517578125,208.0888671875
105.44000244140625,145.86000061035156,293.8829650878906,206.1828155517578
105.27999877929688,147.38999938964844,295.004150390625,207.51126098632812
105.04000091552734,147.97000122070312,294.1746520996094,207.4823760986328
101.27999877929688,146.86000061035156,295.7424621582031,209.0418701171875
99.91999816894531,146.02999877929688,297.7477722167969,210.8131561279297
99.27999877929688,146.91000366210938,296.89093017578125,210.27407836914062
97.5999984741211,145.82000732421875,298.9326477050781,212.7000274658203
98.23999786376953,145.69000244140625,298.47698974609375,211.86253356933594
97.44000244140625,146.5399932861328,299.1515197753906,211.9491424560547
98.31999969482422,146.30999755859375,301.6399230957031,213.9803466796875
98.63999938964844,146.5800018310547,302.57891845703125,215.039306640625
97.91999816894531,146.74000549316406,301.9864196777344,214.94302368164062
95.19999694824219,146.7899932861328,302.0228576660156,215.51095581054688
93.27999877929688,147.1199951171875,302.3692626953125,216.20413208007812
91.44000244140625,147.97999572753906,299.6801452636719,214.3846435546875
88.80000305175781,148.99000549316406,294.87646484375,209.95643615722656
90.0,147.66000366210938,297.96661376953125,213.1813507080078
89.27999877929688,148.4600067138672,297.7205505371094,213.5279083251953
88.63999938964844,148.47000122070312,298.68670654296875,214.28839111328125
86.72000122070312,149.3300018310547,293.26312255859375,210.89019775390625
83.91999816894531,148.36000061035156,295.44171142578125,214.0766143798828
83.5199966430664,146.42999267578125,299.9445495605469,218.9766082763672
85.5999984741211,146.61000061035156,303.40826416015625,219.6985321044922
85.91999816894531,147.39999389648438,304.4292297363281,221.59503173828125
84.63999938964844,147.7899932861328,302.80670166015625,220.64198303222656
83.36000061035156,148.1699981689453,305.06732177734375,223.3085479736328
84.0,147.66000366210938,305.59588623046875,223.34706115722656
86.4800033569336,147.5399932861328,307.5648498535156,225.52268981933594
86.72000122070312,148.3800048828125,307.2366943359375,225.23385620117188
87.5999984741211,149.0,307.7289733886719,225.8788604736328
87.5999984741211,150.91000366210938,306.93597412109375,225.9655303955078
89.44000244140625,151.7899932861328,308.4034423828125,228.13145446777344
90.23999786376953,152.41000366210938,307.1364440917969,226.0135955810547
89.27999877929688,154.6999969482422,303.9735107421875,221.67201232910156
85.91999816894531,156.08999633789062,293.8921203613281,213.1235809326172
83.19999694824219,153.3000030517578,284.98651123046875,207.3284149169922
81.5199966430664,153.97000122070312,283.9382019042969,208.39697265625
78.23999786376953,154.0,271.1861877441406,197.96168518066406
75.5999984741211,148.3800048828125,270.0467834472656,198.11570739746094
79.36000061035156,149.1999969482422,281.74151611328125,208.33912658691406
79.12000274658203,153.88999938964844,273.6745910644531,201.6582794189453
78.87999725341797,154.16000366210938,285.17791748046875,210.07191467285156
76.87999725341797,157.49000549316406,275.6981201171875,203.68951416015625
69.83999633789062,157.5500030517578,271.14056396484375,200.2528076171875
52.15999984741211,157.80999755859375,249.966064453125,186.34231567382812
57.91999816894531,154.47999572753906,262.90045166015625,196.48880004882812
55.52000045776367,153.92999267578125,250.08447265625,187.93075561523438
52.31999969482422,147.7899932861328,226.15708923339844,170.6990966796875
55.68000030517578,143.27999877929688,245.4904022216797,185.1582489013672
48.400001525878906,141.63999938964844,218.62791442871094,162.978515625
45.68000030517578,143.55999755859375,230.43209838867188,175.33914184570312
37.68000030517578,140.6999969482422,218.7646942138672,170.00599670410156
42.959999084472656,138.0399932861328,219.22950744628906,171.02639770507812
39.52000045776367,140.11000061035156,209.78201293945312,164.32626342773438
39.040000915527344,146.3000030517578,204.41822814941406,164.44496154785156
39.84000015258789,153.39999389648438,222.93919372558594,177.1791229248047
40.63999938964844,151.3000030517578,226.27662658691406,175.86712646484375
38.63999938964844,153.24000549316406,239.48886108398438,185.1283721923828
35.7599983215332,152.25,232.35552978515625,178.7613067626953
33.84000015258789,152.9199981689453,239.90150451660156,185.26339721679688
33.68000030517578,148.0500030517578,236.32568359375,183.6812744140625
35.040000915527344,149.4499969482422,225.68983459472656,175.8767547607422
40.880001068115234,151.89999389648438,230.89772033691406,179.4462127685547
47.20000076293945,152.64999389648438,227.56031799316406,176.89939880371094
43.84000015258789,156.8800048828125,242.8446807861328,189.5467529296875
40.720001220703125,156.0399932861328,243.09226989746094,189.4696044921875
42.959999084472656,154.64999389648438,251.25241088867188,193.492431640625
39.84000015258789,158.69000244140625,255.07582092285156,193.77220153808594
39.439998626708984,161.41000366210938,252.7469940185547,195.86561584472656
37.279998779296875,162.67999267578125,260.20123291015625,204.38404846191406
35.439998626708984,161.85000610351562,254.67236328125,202.039794921875
34.880001068115234,161.7100067138672,255.90106201171875,205.72500610351562
33.68000030517578,158.57000732421875,262.8143310546875,207.69302368164062
30.0,159.6999969482422,258.1840515136719,205.23300170898438
22.479999542236328,158.61000061035156,250.34478759765625,197.66000366210938
20.079999923706055,161.72999572753906,255.90106201171875,203.52548217773438
21.1200008392334,163.33999633789062,255.88270568847656,203.09133911132812
20.559999465942383,162.63999938964844,259.4493103027344,206.29420471191406
17.520000457763672,161.55999755859375,263.1901550292969,207.95347595214844
17.040000915527344,160.83999633789062,261.97991943359375,204.03675842285156
18.0,161.72999572753906,268.83819580078125,211.27210998535156
19.1200008392334,158.8000030517578,266.3351135253906,211.18527221679688
18.860000610351562,159.77999877929688,259.28436279296875,205.23300170898438
19.670000076293945,160.33999633789062,259.9994812011719,207.62545776367188
21.510000228881836,161.02000427246094,262.4017333984375,209.9793701171875
20.850000381469727,158.9499969482422,260.62298583984375,211.27210998535156
20.469999313354492,161.38999938964844,263.767822265625,213.99258422851562
21.469999313354492,160.4199981689453,268.13214111328125,216.9253692626953
21.170000076293945,159.4199981689453,268.18719482421875,218.86436462402344
20.969999313354492,160.0399932861328,262.8418273925781,214.28196716308594
20.600000381469727,161.5800018310547,258.1932067871094,211.60011291503906
21.450000762939453,163.00999450683594,261.28314208984375,214.00225830078125
22.389999389648438,163.92999267578125,262.48419189453125,215.39141845703125
24.309999465942383,162.69000244140625,270.47943115234375,219.40463256835938
24.440000534057617,164.25999450683594,267.701171875,218.854736328125
25.34000015258789,164.64999389648438,272.2489013671875,223.2248992919922
26.600000381469727,162.25,270.3693542480469,220.79380798339844
25.56999969482422,163.2100067138672,270.8827819824219,221.55592346191406
25.65999984741211,160.88999938964844,274.22021484375,220.9578094482422
25.0,161.17999267578125,278.30035400390625,222.16372680664062
25.030000686645508,161.72000122070312,277.78692626953125,221.874267578125
25.8799991607666,162.91000366210938,279.024658203125,225.1253662109375
26.219999313354492,163.66000366210938,280.15240478515625,225.80064392089844
27.06999969482422,162.60000610351562,282.4721374511719,227.3152618408203
27.1200008392334,159.60000610351562,286.2314147949219,228.33786010742188
27.5,161.27999877929688,285.4795837402344,226.73643493652344
28.8700008392334,158.00999450683594,292.7962341308594,231.23207092285156
28.3700008392334,159.72000122070312,296.33538818359375,233.0263671875
28.420000076293945,161.25999450683594,294.1257629394531,234.71461486816406
28.43000030517578,163.57000732421875,292.48455810546875,237.53158569335938
26.360000610351562,162.38999938964844,275.6231994628906,225.76206970214844
26.43000030517578,162.6199951171875,278.92388916015625,227.55645751953125
26.979999542236328,162.3300018310547,281.5278015136719,230.32518005371094
27.639999389648438,162.25,286.9465637207031,234.280517578125
27.280000686645508,162.55999755859375,285.7546081542969,235.02333068847656
27.889999389648438,162.24000549316406,285.86468505859375,235.66000366210938
28.229999542236328,164.02999877929688,284.23095703125,235.62144470214844
28.979999542236328,165.08999633789062,286.0543212890625,238.4471435546875
28.719999313354492,166.47999572753906,287.37127685546875,240.47659301757812
27.25,165.89999389648438,280.040771484375,235.51904296875
27.940000534057617,165.8000030517578,283.0428771972656,237.7610626220703
27.360000610351562,166.5399932861328,276.3203430175781,232.14630126953125
28.270000457763672,166.6300048828125,280.38153076171875,234.67825317382812
28.059999465942383,167.3699951171875,283.9730224609375,239.2782745361328
28.350000381469727,166.6199951171875,285.9622802734375,242.07113647460938
28.75,166.97999572753906,287.5370178222656,243.71400451660156
28.959999084472656,167.97999572753906,291.9758605957031,249.7056427001953
28.790000915527344,169.0399932861328,288.9644470214844,247.98545837402344
29.18000030517578,170.08999633789062,291.17462158203125,251.25181579589844
28.40999984741211,169.6300048828125,289.51702880859375,253.36827087402344
29.030000686645508,169.19000244140625,292.47314453125,255.09808349609375
28.5,169.39999389648438,289.94061279296875,249.85064697265625
28.8799991607666,170.19000244140625,293.6978759765625,251.61907958984375
29.290000915527344,170.33999633789062,296.39617919921875,252.1312713623047
29.15999984741211,168.72999572753906,295.4201354980469,250.41104125976562
29.100000381469727,170.1199951171875,296.2764587402344,250.70108032226562
29.1200008392334,170.94000244140625,298.6709289550781,257.8136291503906
29.719999313354492,173.0,299.30633544921875,255.12704467773438
29.75,175.6300048828125,301.0099792480469,256.02581787109375
29.40999984741211,177.17999267578125,297.41839599609375,249.3384246826172
29.440000534057617,178.6999969482422,295.50299072265625,246.970703125
29.719999313354492,182.22999572753906,297.6579284667969,251.37744140625
29.350000381469727,183.75,295.77008056640625,248.1787109375
29.56999969482422,185.1300048828125,299.4075927734375,251.03919982910156
28.93000030517578,183.75999450683594,298.33929443359375,252.35360717773438
29.06999969482422,185.42999267578125,300.6968994140625,256.8569030761719
29.34000015258789,185.63999938964844,302.787353515625,260.3262939453125
29.780000686645508,189.58999633789062,303.95697021484375,261.2926330566406
30.229999542236328,191.35000610351562,305.84478759765625,261.9400939941406
30.18000030517578,193.88999938964844,307.8892822265625,265.4095764160156
29.850000381469727,190.80999755859375,308.1102294921875,262.34600830078125
30.15999984741211,190.14999389648438,309.0312194824219,261.22491455078125
29.81999969482422,179.94000244140625,306.4802551269531,256.27703857421875
30.559999465942383,179.10000610351562,310.7532653808594,262.7229309082031
30.399999618530273,183.3300018310547,310.19158935546875,263.32208251953125
30.329999923706055,182.5399932861328,310.2007751464844,263.01287841796875
30.770000457763672,186.5,311.18609619140625,266.0666198730469
30.600000381469727,188.17999267578125,311.85833740234375,268.6275634765625
30.65999984741211,182.24000549316406,310.5599060058594,266.82025146484375
30.520000457763672,183.5,311.52679443359375,270.521728515625
30.18000030517578,182.02999877929688,312.6319580078125,272.396484375
30.350000381469727,181.0,315.7998352050781,274.0973815917969
30.920000076293945,181.22000122070312,316.9049377441406,276.2522888183594
30.93000030517578,183.36000061035156,320.0821838378906,282.1473388671875
30.670000076293945,181.24000549316406,320.78204345703125,281.2679138183594
30.719999313354492,184.38999938964844,322.85406494140625,282.6981506347656
30.579999923706055,184.8300018310547,321.68450927734375,284.96923828125
30.610000610351562,185.0500030517578,324.7142639160156,289.8398132324219
29.860000610351562,182.6199951171875,329.4109802246094,292.5843200683594
29.639999389648438,181.13999938964844,318.0745849609375,277.750244140625
28.510000228881836,181.63999938964844,315.4776611328125,274.04901123046875
26.75,181.2899932861328,306.85784912109375,260.8770751953125
27.40999984741211,183.0500030517578,312.91741943359375,268.5406188964844
26.790000915527344,182.4600067138672,307.4840087890625,263.1867980957031
27.040000915527344,182.4499969482422,307.640625,261.3602600097656
26.940000534057617,183.88999938964844,311.6925964355469,265.9119873046875
27.520000457763672,183.4499969482422,313.26739501953125,269.680908203125
28.700000762939453,183.97000122070312,312.0240783691406,265.3804931640625
29.229999542236328,182.9600067138672,309.2798156738281,261.2347412109375
29.059999465942383,183.1999969482422,305.71917724609375,257.9006042480469
28.290000915527344,179.52000427246094,302.3166198730469,258.5190734863281
28.170000076293945,178.64999389648438,305.3955383300781,263.32208251953125
28.030000686645508,174.7899932861328,298.3131103515625,255.28170776367188
28.5,175.44000244140625,299.1082763671875,256.4703369140625
28.350000381469727,174.94000244140625,303.94390869140625,262.43292236328125
28.690000534057617,176.6999969482422,308.9922790527344,267.8834533691406
27.700000762939453,178.19000244140625,307.30950927734375,266.67547607421875
28.290000915527344,177.1199951171875,309.6394958496094,268.5018615722656
27.510000228881836,178.6999969482422,311.6273498535156,272.7637023925781
26.350000381469727,178.5399932861328,308.6686706542969,265.0906066894531
27.93000030517578,179.41000366210938,314.14227294921875,270.7439880371094
28.389999389648438,177.3000030517578,309.67645263671875,265.9119873046875
28.389999389648438,177.22000122070312,315.06695556640625,270.5119323730469
29.139999389648438,177.85000610351562,317.85919189453125,271.9519348144531
28.690000534057617,181.0800018310547,320.6977233886719,276.107421875
28.06999969482422,180.55999755859375,325.8569641113281,284.6308898925781
28.459999084472656,177.72000122070312,323.73040771484375,284.621337890625
28.979999542236328,178.27000427246094,321.6962585449219,282.2440185546875
28.940000534057617,178.9199981689453,321.29876708984375,280.349853515625
28.719999313354492,178.3000030517578,321.1045227050781,278.8133239746094
28.59000015258789,178.38999938964844,316.2226867675781,274.2615966796875
29.049999237060547,179.25,317.48931884765625,274.8511047363281
28.100000381469727,180.60000610351562,316.8883361816406,274.6385192871094
28.510000228881836,178.8300018310547,318.6265563964844,274.62884521484375
27.8799991607666,178.63999938964844,319.7083740234375,275.1700439453125
27.110000610351562,178.5500030517578,313.8001403808594,271.04351806640625
27.690000534057617,179.02000427246094,312.7184143066406,273.1598205566406
26.309999465942383,176.1300048828125,302.030029296875,262.5102844238281
25.600000381469727,175.39999389648438,305.0996398925781,267.1007080078125
25.25,176.1999969482422,301.9190979003906,260.3262939453125
26.260000228881836,177.91000366210938,305.3031005859375,260.9060974121094
26.719999313354492,178.9199981689453,310.6934814453125,265.4190368652344
27.440000534057617,178.82000732421875,317.6372985839844,277.2670593261719
27.15999984741211,182.92999267578125,323.83209228515625,284.49566650390625
26.469999313354492,183.19000244140625,323.7580871582031,284.70831298828125
28.06999969482422,175.0800018310547,327.8263244628906,278.89056396484375
28.90999984741211,175.66000366210938,327.3455505371094,273.89434814453125
29.040000915527344,174.89999389648438,329.77728271484375,280.021240234375
28.65999984741211,175.9600067138672,326.5781555175781,278.70703125
28.1299991607666,177.16000366210938,331.09942626953125,281.1519775390625
28.809999465942383,177.14999389648438,335.232421875,283.34564208984375
28.8700008392334,176.5,333.429443359375,282.4468994140625
29.0,175.49000549316406,329.4167175292969,280.3594970703125
29.09000015258789,175.16000366210938,330.80352783203125,282.55328369140625
29.270000457763672,175.69000244140625,328.5382385253906,280.62042236328125
29.520000457763672,172.22999572753906,330.5077209472656,280.6301574707031
30.799999237060547,169.58999633789062,335.8334045410156,284.57293701171875
31.3700008392334,169.50999450683594,335.315673828125,286.3221130371094
31.219999313354492,167.7899932861328,336.2494201660156,288.9604187011719
30.969999313354492,166.6699981689453,334.76092529296875,289.5498962402344
30.6200008392334,170.17999267578125,338.42230224609375,293.2608642578125
30.969999313354492,171.4600067138672,339.13421630859375,293.6377258300781
31.25,172.80999755859375,339.04180908203125,294.0533142089844
31.559999465942383,172.32000732421875,341.96356201171875,295.2516174316406
31.399999618530273,174.88999938964844,341.2607421875,296.9234313964844
31.40999984741211,175.5,342.2593688964844,297.9285888671875
31.34000015258789,172.5,339.1897277832031,291.1830749511719
32.11000061035156,172.1699981689453,339.0787353515625,292.3523864746094
31.940000534057617,172.49000549316406,338.68115234375,291.70501708984375
32.16999816894531,171.5399932861328,337.1647644042969,293.8214111328125
32.540000915527344,173.94000244140625,341.72308349609375,296.9621276855469
32.7400016784668,174.89999389648438,342.2593688964844,298.59527587890625
33.15999984741211,176.74000549316406,344.1732482910156,300.54742431640625
33.47999954223633,176.44000244140625,342.7990417480469,299.63897705078125
32.63999938964844,175.8800048828125,341.5733337402344,299.0785217285156
32.09000015258789,174.49000549316406,340.9977722167969,299.89166259765625
32.75,175.64999389648438,341.3041076660156,298.3814697265625
32.91999816894531,176.35000610351562,342.6319885253906,299.6981201171875
32.59000015258789,175.7100067138672,345.5754089355469,302.7186279296875
32.779998779296875,176.35000610351562,344.9161071777344,302.98974609375
32.90999984741211,177.6999969482422,345.4082946777344,302.99945068359375
33.0099983215332,178.36000061035156,347.16326904296875,303.74493408203125
32.380001068115234,182.3300018310547,342.4369201660156,299.4560546875
33.939998626708984,182.8699951171875,344.7955017089844,301.9248046875
34.11000061035156,179.89999389648438,346.8568115234375,297.742431640625
34.529998779296875,179.47999572753906,352.0102233886719,304.9453125
35.43000030517578,173.33999633789062,354.0158996582031,308.86639404296875
35.2599983215332,173.0,351.6295166015625,304.4032897949219
35.900001525878906,174.1199951171875,351.7038269042969,303.919189453125
35.79999923706055,173.3699951171875,352.6509094238281,305.9715576171875
36.2400016784668,173.27999877929688,351.41595458984375,304.3354797363281
35.34000015258789,171.1300048828125,348.85308837890625,301.9248046875
35.75,172.5800018310547,351.5923767089844,306.3298034667969
35.790000915527344,175.38999938964844,356.45794677734375,313.4553527832031
35.7599983215332,175.27999877929688,356.78289794921875,315.9627990722656
35.22999954223633,173.89999389648438,355.52008056640625,315.0528259277344
35.59000015258789,174.0500030517578,356.9221496582031,317.6570739746094
35.45000076293945,173.6199951171875,356.3650817871094,318.1217956542969
35.5,172.52000427246094,347.65533447265625,309.2535095214844
35.25,172.67999267578125,350.64520263671875,311.0833740234375
35.18000030517578,172.61000061035156,343.62548828125,304.53875732421875
36.119998931884766,174.22999572753906,349.3453063964844,312.14837646484375
36.81999969482422,172.11000061035156,354.2851257324219,317.24078369140625
37.439998626708984,171.85000610351562,354.56365966796875,315.9822082519531
37.810001373291016,168.14999389648438,358.5935974121094,319.7192077636719
38.189998626708984,169.80999755859375,360.0050048828125,320.8035888671875
38.939998626708984,171.52000427246094,362.6048278808594,322.9527893066406
39.16999816894531,172.0800018310547,362.36346435546875,322.8850402832031
39.279998779296875,172.7100067138672,362.20556640625,322.1493225097656
38.970001220703125,171.2100067138672,362.79052734375,323.92095947265625
39.939998626708984,170.69000244140625,364.58270263671875,325.73150634765625
40.45000076293945,168.24000549316406,364.26690673828125,324.850341796875
40.88999938964844,166.3300018310547,364.3504638671875,323.2916259765625
40.27000045776367,166.32000732421875,362.7998046875,321.8782653808594
39.68000030517578,167.00999450683594,362.15924072265625,320.474365234375
41.279998779296875,169.50999450683594,359.37347412109375,312.167724609375
41.619998931884766,169.1199951171875,359.8099060058594,311.23828125
42.5,169.0,363.7748107910156,313.8038635253906
42.459999084472656,165.82000732421875,355.0093994140625,302.86383056640625
41.310001373291016,161.80999755859375,353.1801452636719,304.13214111328125
40.599998474121094,161.52999877929688,361.7413024902344,313.2811279296875
40.06999969482422,162.41000366210938,358.91851806640625,308.25640869140625
41.13999938964844,160.6199951171875,354.1644592285156,299.31085205078125
43.06999969482422,159.0399932861328,349.7817077636719,294.4120178222656
44.439998626708984,159.13999938964844,356.216552734375,298.8460998535156
43.5,157.49000549316406,354.44293212890625,290.384521484375
43.11000061035156,160.83999633789062,359.5035400390625,301.83758544921875
43.7400016784668,161.66000366210938,361.7413024902344,300.9759826660156
44.599998474121094,161.52000427246094,365.4090881347656,307.90789794921875
44.349998474121094,161.49000549316406,365.9011535644531,305.41009521484375
44.2599983215332,162.1999969482422,368.0832824707031,308.6728210449219
43.83000183105469,162.35000610351562,367.6190185546875,310.3669738769531
43.81999969482422,163.50999450683594,368.8725280761719,311.6449279785156
40.470001220703125,162.55999755859375,363.5055847167969,302.0990905761719
41.77000045776367,163.24000549316406,362.8328857421875,303.1640930175781
41.709999084472656,163.0,365.730224609375,308.84930419921875
39.369998931884766,161.80999755859375,362.8515625,307.5019226074219
41.45000076293945,162.3699951171875,361.007080078125,302.3158264160156
39.88999938964844,161.77999877929688,363.03790283203125,301.79229736328125
41.529998779296875,162.24000549316406,368.88824462890625,306.31927490234375
41.91999816894531,160.30999755859375,368.701904296875,306.2320861816406
41.16999816894531,157.57000732421875,367.7237548828125,304.6907958984375
40.529998779296875,159.9600067138672,369.21429443359375,309.3534851074219
41.84000015258789,161.97999572753906,373.201416015625,314.6267395019531
40.279998779296875,161.9199981689453,378.55810546875,320.9081726074219
40.70000076293945,163.22000122070312,378.3345031738281,320.6853332519531
40.86000061035156,162.75999450683594,378.7723693847656,321.4607849121094
40.81999969482422,164.50999450683594,380.5702819824219,324.81475830078125
40.63999938964844,163.27000427246094,383.3371276855469,326.7825927734375
40.900001525878906,162.27999877929688,383.47686767578125,326.3561096191406
41.400001525878906,163.42999267578125,384.6133117675781,330.16571044921875
43.040000915527344,162.72000122070312,383.2998046875,326.2010192871094
43.27000045776367,165.35000610351562,387.4174499511719,331.1446228027344
43.18000030517578,166.35000610351562,388.7122802734375,331.53253173828125
43.31999969482422,165.88999938964844,386.8026428222656,328.4983825683594
42.7400016784668,166.47999572753906,383.97052001953125,326.1040344238281
41.77000045776367,168.1300048828125,387.6037292480469,328.89581298828125
42.09000015258789,167.0399932861328,384.0636901855469,324.93109130859375
42.459999084472656,166.39999389648438,388.2279357910156,329.0218200683594
42.33000183105469,166.83999633789062,389.0382995605469,331.1640319824219
43.11000061035156,166.4199981689453,388.95452880859375,329.72943115234375
43.529998779296875,166.91000366210938,388.8428039550781,328.61468505859375
44.2599983215332,166.22000122070312,391.3207092285156,329.7973327636719
43.27000045776367,165.66000366210938,388.74951171875,327.6356201171875
43.97999954223633,167.80999755859375,389.5880432128906,325.8907775878906
44.869998931884766,166.5800018310547,387.1845703125,320.026123046875
44.65999984741211,167.27000427246094,387.3056945800781,318.9500427246094
44.40999984741211,170.05999755859375,390.3985290527344,321.3540954589844
44.43000030517578,171.58999633789062,393.2397766113281,323.9617614746094
44.47999954223633,172.11000061035156,389.3457946777344,315.7803039550781
44.869998931884766,172.13999938964844,385.87103271484375,315.3441162109375
45.220001220703125,170.42999267578125,377.67303466796875,307.1820373535156
43.810001373291016,171.1300048828125,382.2098693847656,309.5569763183594
44.709999084472656,172.69000244140625,388.078857421875,316.3909912109375
45.38999938964844,174.6999969482422,387.09136962890625,314.4716796875
44.84000015258789,175.0399932861328,383.7563171386719,312.34881591796875
43.43000030517578,175.16000366210938,382.75018310546875,312.7073974609375
42.47999954223633,175.9600067138672,386.86773681640625,318.75628662109375
43.70000076293945,176.0399932861328,386.551025390625,316.9920959472656
45.02000045776367,176.35000610351562,390.49163818359375,322.3235168457031
44.91999816894531,177.9499969482422,389.62530517578125,322.76934814453125
45.20000076293945,177.63999938964844,390.3985290527344,323.8939514160156
45.54999923706055,177.7100067138672,390.6033630371094,322.6822204589844
45.41999816894531,178.3800048828125,391.30218505859375,323.7000427246094
46.33000183105469,177.89999389648438,390.95745849609375,322.6240539550781
46.900001525878906,178.77000427246094,391.572265625,323.25408935546875
46.970001220703125,175.27000427246094,390.1189880371094,319.89044189453125
47.2599983215332,177.16000366210938,393.6869812011719,325.31884765625
47.27000045776367,177.8699951171875,393.3050231933594,326.2882080078125
47.880001068115234,177.32000732421875,393.38885498046875,326.4433898925781
47.58000183105469,176.97999572753906,392.8019714355469,326.52081298828125
47.83000183105469,177.74000549316406,394.6278381347656,329.9233093261719
48.06999969482422,175.74000549316406,395.280029296875,330.7861022949219
48.31999969482422,174.7100067138672,396.1650390625,333.9559631347656
48.97999954223633,174.0500030517578,395.4383544921875,331.7748107910156
48.75,171.11000061035156,393.2304992675781,330.5631408691406
48.040000915527344,165.85000610351562,393.1000061035156,334.760498046875
48.36000061035156,164.92999267578125,387.7969970703125,332.1335754394531
49.36000061035156,166.9499969482422,393.34869384765625,334.1977233886719
49.41999816894531,166.25,395.45159912109375,337.3130187988281
49.720001220703125,166.13999938964844,394.9749755859375,337.4779968261719
49.84000015258789,166.0399932861328,397.31158447265625,339.5645446777344
50.25,166.58999633789062,398.72283935546875,339.1471862792969
49.540000915527344,166.5800018310547,399.526611328125,343.2718200683594
49.88999938964844,164.8300018310547,399.7415771484375,344.513916015625
49.880001068115234,165.6300048828125,400.0780334472656,343.970458984375
50.619998931884766,166.1999969482422,402.2931213378906,344.10638427734375
50.93000030517578,167.2899932861328,405.3680725097656,348.0562744140625
49.900001525878906,168.1199951171875,404.629638671875,349.5605163574219
48.65999984741211,168.75999450683594,406.0596923828125,350.29815673828125
49.52000045776367,168.64999389648438,402.7510681152344,348.18243408203125
